Método usado: C-GRASP

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	3528
2	1.000000000000000e+00	3528
3	1.000000000000000e+00	3528
4	1.000000000000000e+00	3528
5	1.000000000000000e+00	3528
6	1.000000000000000e+00	3528
7	1.000000000000000e+00	3528
8	1.000000000000000e+00	3528
9	1.000000000000000e+00	3528
10	1.000000000000000e+00	3528
11	1.000000000000000e+00	3528
12	1.000000000000000e+00	3528
13	1.000000000000000e+00	3528
14	1.000000000000000e+00	3528
15	1.000000000000000e+00	3528
16	1.000000000000000e+00	3528
17	1.000000000000000e+00	3528
18	1.000000000000000e+00	3528
19	1.000000000000000e+00	3528
20	1.000000000000000e+00	3528
21	1.000000000000000e+00	3528
22	1.000000000000000e+00	3528
23	1.000000000000000e+00	3528
24	1.000000000000000e+00	3528
25	1.000000000000000e+00	3528
26	1.000000000000000e+00	3528
27	1.000000000000000e+00	3528
28	1.000000000000000e+00	3528
29	1.000000000000000e+00	3528
30	1.000000000000000e+00	3528
31	1.000000000000000e+00	3528
32	1.000000000000000e+00	3528
33	1.000000000000000e+00	3528
34	1.000000000000000e+00	3528
35	1.000000000000000e+00	3528
36	1.000000000000000e+00	3528
37	1.000000000000000e+00	3528
38	1.000000000000000e+00	3528
39	1.000000000000000e+00	3528
40	1.000000000000000e+00	3528
41	1.000000000000000e+00	3528
42	1.000000000000000e+00	3528
43	1.000000000000000e+00	3528
44	1.000000000000000e+00	3528
45	1.000000000000000e+00	3528
46	1.000000000000000e+00	3528
47	1.000000000000000e+00	3528
48	1.000000000000000e+00	3528
49	1.000000000000000e+00	3528
50	1.000000000000000e+00	3528
51	1.000000000000000e+00	3528
52	1.000000000000000e+00	3528
53	1.000000000000000e+00	3528
54	1.000000000000000e+00	3528
55	1.000000000000000e+00	3528
56	1.000000000000000e+00	3528
57	1.000000000000000e+00	3528
58	1.000000000000000e+00	3528
59	1.000000000000000e+00	3528
60	1.000000000000000e+00	3528
61	1.000000000000000e+00	3528
62	1.000000000000000e+00	3528
63	1.000000000000000e+00	3528
64	1.000000000000000e+00	3528
65	1.000000000000000e+00	3528
66	1.000000000000000e+00	3528
67	1.000000000000000e+00	3528
68	1.000000000000000e+00	3528
69	1.000000000000000e+00	3528
70	1.000000000000000e+00	3528
71	1.000000000000000e+00	3528
72	1.000000000000000e+00	3528
73	1.000000000000000e+00	3528
74	1.000000000000000e+00	3528
75	1.000000000000000e+00	3528
76	1.000000000000000e+00	3528
77	1.000000000000000e+00	3528
78	1.000000000000000e+00	3528
79	1.000000000000000e+00	3528
80	1.000000000000000e+00	3528
81	1.000000000000000e+00	3528
82	1.000000000000000e+00	3528
83	1.000000000000000e+00	3528
84	1.000000000000000e+00	3528
85	1.000000000000000e+00	3528
86	1.000000000000000e+00	3528
87	1.000000000000000e+00	3528
88	1.000000000000000e+00	3528
89	1.000000000000000e+00	3528
90	1.000000000000000e+00	3528
91	1.000000000000000e+00	3528
92	1.000000000000000e+00	3528
93	1.000000000000000e+00	3528
94	1.000000000000000e+00	3528
95	1.000000000000000e+00	3528
96	1.000000000000000e+00	3528
97	1.000000000000000e+00	3528
98	1.000000000000000e+00	3528
99	1.000000000000000e+00	3528
100	1.000000000000000e+00	3528
101	1.000000000000000e+00	3528
102	1.000000000000000e+00	3528
103	1.000000000000000e+00	3528
104	1.000000000000000e+00	3528
105	1.000000000000000e+00	3528
106	1.000000000000000e+00	3528
107	1.000000000000000e+00	3528
108	1.000000000000000e+00	3528
