Método usado: ANTCOLONY OPTIMIZATION

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	33380
2	1.000000000000000e+00	32900
3	1.000000000000000e+00	34560
4	1.000000000000000e+00	36400
5	1.000000000000000e+00	33560
6	1.000000000000000e+00	34660
7	1.000000000000000e+00	34280
8	1.000000000000000e+00	33940
9	1.000000000000000e+00	38100
10	1.000000000000000e+00	33340
11	1.000000000000000e+00	33900
12	1.000000000000000e+00	32580
13	1.000000000000000e+00	34040
14	1.000000000000000e+00	32740
15	1.000000000000000e+00	33300
16	1.000000000000000e+00	33220
17	1.000000000000000e+00	33520
18	1.000000000000000e+00	35040
19	1.000000000000000e+00	33060
20	1.000000000000000e+00	33780
21	1.000000000000000e+00	34180
22	1.000000000000000e+00	32920
23	1.000000000000000e+00	33440
24	1.000000000000000e+00	33140
25	1.000000000000000e+00	35820
26	1.000000000000000e+00	35220
27	1.000000000000000e+00	33280
28	1.000000000000000e+00	34460
29	1.000000000000000e+00	34100
30	1.000000000000000e+00	33820
31	1.000000000000000e+00	33640
32	1.000000000000000e+00	35880
33	1.000000000000000e+00	34780
34	1.000000000000000e+00	33900
35	1.000000000000000e+00	32200
36	1.000000000000000e+00	33300
37	1.000000000000000e+00	34940
38	1.000000000000000e+00	32680
39	1.000000000000000e+00	34500
40	1.000000000000000e+00	32880
41	1.000000000000000e+00	33600
42	1.000000000000000e+00	32600
43	1.000000000000000e+00	33320
44	1.000000000000000e+00	32140
45	1.000000000000000e+00	33460
46	1.000000000000000e+00	33340
47	1.000000000000000e+00	33820
48	1.000000000000000e+00	33440
49	1.000000000000000e+00	34400
50	1.000000000000000e+00	34300
51	1.000000000000000e+00	33800
52	1.000000000000000e+00	35220
53	1.000000000000000e+00	33860
54	1.000000000000000e+00	33320
55	1.000000000000000e+00	33380
56	1.000000000000000e+00	31720
57	1.000000000000000e+00	32620
58	1.000000000000000e+00	31640
59	1.000000000000000e+00	33920
60	1.000000000000000e+00	34200
61	1.000000000000000e+00	35240
62	1.000000000000000e+00	34820
63	1.000000000000000e+00	34500
64	1.000000000000000e+00	32920
65	1.000000000000000e+00	34320
66	1.000000000000000e+00	33520
67	1.000000000000000e+00	33900
68	1.000000000000000e+00	33320
69	1.000000000000000e+00	33560
70	1.000000000000000e+00	34380
71	1.000000000000000e+00	34200
72	1.000000000000000e+00	35180
73	1.000000000000000e+00	33720
74	1.000000000000000e+00	32820
75	1.000000000000000e+00	35960
76	1.000000000000000e+00	34560
77	1.000000000000000e+00	32620
78	1.000000000000000e+00	35520
79	1.000000000000000e+00	33980
80	1.000000000000000e+00	32800
81	1.000000000000000e+00	33880
82	1.000000000000000e+00	34560
83	1.000000000000000e+00	34660
84	1.000000000000000e+00	34900
85	1.000000000000000e+00	33420
86	1.000000000000000e+00	35160
87	1.000000000000000e+00	35240
88	1.000000000000000e+00	35640
89	1.000000000000000e+00	34080
90	1.000000000000000e+00	33760
91	1.000000000000000e+00	35840
92	1.000000000000000e+00	33920
93	1.000000000000000e+00	34800
94	1.000000000000000e+00	33760
95	1.000000000000000e+00	33400
96	1.000000000000000e+00	33240
97	1.000000000000000e+00	34100
98	1.000000000000000e+00	33800
99	1.000000000000000e+00	33500
100	1.000000000000000e+00	34540
101	1.000000000000000e+00	33700
102	1.000000000000000e+00	34380
103	1.000000000000000e+00	34240
104	1.000000000000000e+00	33860
105	1.000000000000000e+00	33500
106	1.000000000000000e+00	34120
107	1.000000000000000e+00	34700
108	1.000000000000000e+00	34300
109	1.000000000000000e+00	34360
110	1.000000000000000e+00	33180
111	1.000000000000000e+00	33500
112	1.000000000000000e+00	32720
113	1.000000000000000e+00	34020
114	1.000000000000000e+00	34240
115	1.000000000000000e+00	34860
116	1.000000000000000e+00	33000
117	1.000000000000000e+00	33280
118	1.000000000000000e+00	34220
119	1.000000000000000e+00	34080
120	1.000000000000000e+00	33820
121	1.000000000000000e+00	32800
122	1.000000000000000e+00	36000
123	1.000000000000000e+00	34740
124	1.000000000000000e+00	34580
125	1.000000000000000e+00	34960
126	1.000000000000000e+00	36180
127	1.000000000000000e+00	32640
128	1.000000000000000e+00	33680
129	1.000000000000000e+00	34480
130	1.000000000000000e+00	33100
131	1.000000000000000e+00	35080
132	1.000000000000000e+00	33220
133	1.000000000000000e+00	33660
134	1.000000000000000e+00	31800
135	1.000000000000000e+00	33880
136	1.000000000000000e+00	33380
137	1.000000000000000e+00	33900
138	1.000000000000000e+00	32680
139	1.000000000000000e+00	33140
140	1.000000000000000e+00	34260
141	1.000000000000000e+00	33620
142	1.000000000000000e+00	33320
143	1.000000000000000e+00	34420
144	1.000000000000000e+00	35840
145	1.000000000000000e+00	35080
146	1.000000000000000e+00	33040
147	1.000000000000000e+00	34140
148	1.000000000000000e+00	32220
149	1.000000000000000e+00	35420
150	1.000000000000000e+00	32380
151	1.000000000000000e+00	34800
152	1.000000000000000e+00	34420
153	1.000000000000000e+00	35120
154	1.000000000000000e+00	34300
155	1.000000000000000e+00	33100
156	1.000000000000000e+00	34440
157	1.000000000000000e+00	34820
158	1.000000000000000e+00	35820
159	1.000000000000000e+00	34360
160	1.000000000000000e+00	33660
161	1.000000000000000e+00	33720
162	1.000000000000000e+00	35560
163	1.000000000000000e+00	33900
164	1.000000000000000e+00	35660
165	1.000000000000000e+00	33820
166	1.000000000000000e+00	32680
167	1.000000000000000e+00	34180
168	1.000000000000000e+00	34960
169	1.000000000000000e+00	35480
170	1.000000000000000e+00	33260
171	1.000000000000000e+00	34340
172	1.000000000000000e+00	34020
173	1.000000000000000e+00	34300
174	1.000000000000000e+00	34160
175	1.000000000000000e+00	35720
176	1.000000000000000e+00	33840
177	1.000000000000000e+00	34960
178	1.000000000000000e+00	33820
179	1.000000000000000e+00	34600
180	1.000000000000000e+00	33660
181	1.000000000000000e+00	32620
182	1.000000000000000e+00	33540
183	1.000000000000000e+00	33420
184	1.000000000000000e+00	32960
185	1.000000000000000e+00	34100
186	1.000000000000000e+00	35000
187	1.000000000000000e+00	34540
188	1.000000000000000e+00	33960
189	1.000000000000000e+00	35080
190	1.000000000000000e+00	32000
191	1.000000000000000e+00	33240
192	1.000000000000000e+00	33100
193	1.000000000000000e+00	34160
194	1.000000000000000e+00	33300
195	1.000000000000000e+00	35160
196	1.000000000000000e+00	33860
197	1.000000000000000e+00	34120
198	1.000000000000000e+00	33440
199	1.000000000000000e+00	35560
200	1.000000000000000e+00	35200
201	1.000000000000000e+00	34000
202	1.000000000000000e+00	34020
203	1.000000000000000e+00	33780
204	1.000000000000000e+00	34280
205	1.000000000000000e+00	32840
206	1.000000000000000e+00	32420
207	1.000000000000000e+00	35260
208	1.000000000000000e+00	33700
209	1.000000000000000e+00	34760
210	1.000000000000000e+00	34460
211	1.000000000000000e+00	35300
212	1.000000000000000e+00	35000
213	1.000000000000000e+00	33320
214	1.000000000000000e+00	35300
215	1.000000000000000e+00	33780
216	1.000000000000000e+00	34220
217	1.000000000000000e+00	33920
